gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
2,female,3,2,1,20163690427082,20163690607665,58,1,1,33,4,26,7,29,18,28,35,18,1.411428885493935,41
0,male,1,0,3,20188025517757,20188026023819,59,1,1,15,7,34,0,16,44,7,58,14,0.9861680086278156,18
0,female,1,3,2,20160102999097,20160103908147,59,1,1,43,16,42,46,56,49,18,29,8,1.4919683383782476,38
0,female,2,0,1,20029704367025,20029704687391,61,1,1,9,10,18,48,43,20,60,34,42,0.8846975143600267,4
1,male,3,1,3,20028514789228,20028515079588,78,1,1,36,12,29,58,75,1,64,14,34,0.8992775327881207,50
2,unknown,2,1,1,20008876538059,20008876939275,49,1,1,40,2,36,44,0,11,14,16,42,1.4242769961058364,81
2,male,3,2,1,20041376901939,20041377701697,37,1,1,16,1,2,20,11,5,5,23,12,1.179376250808196,1
2,female,3,1,0,20129416199554,20129416860520,69,1,1,17,3,65,23,28,13,25,47,8,1.4774381655040771,16
2,female,2,0,1,20036507926545,20036507957392,7,1,1,5,10,2,4,0,6,0,2,1,0.6879046344813375,15
1,male,1,3,3,20146659936082,20146660070763,73,1,1,16,5,20,16,11,20,25,53,34,0.6858915701813993,16
1,unknown,2,0,3,20095426327369,20095427108250,8,1,1,37,6,2,2,5,2,2,6,1,0.8098471816680236,66
1,female,3,0,2,20190475349137,20190475367798,38,1,1,26,17,32,18,20,23,6,33,19,1.0852847619020294,48
1,female,1,3,3,20031803721027,20031803988660,79,1,1,24,15,18,69,44,47,65,56,3,0.7500603320539893,18
0,male,2,3,3,20182587500606,20182588478450,59,1,1,32,15,22,19,24,6,35,28,39,0.9551254896518561,20
2,male,1,3,0,20179504885192,20179505377642,8,1,1,47,8,2,1,1,6,4,2,0,0.6154913108709952,83
1,male,2,2,3,20210160415766,20210161189141,42,1,1,14,14,9,17,6,4,0,37,40,0.8604993959447252,31
1,unknown,2,3,2,20153648317632,20153649300455,50,1,1,16,12,13,6,43,48,7,13,43,1.0204597399270887,71
2,unknown,2,3,2,20158953300599,20158953913387,23,1,1,38,8,18,5,16,9,7,9,21,1.3281413822126482,17
1,male,2,3,0,20007516490047,20007517435982,21,1,1,28,14,11,9,14,3,1,3,8,1.4174037494055143,94
0,female,2,3,0,20030588254206,20030588588698,54,1,1,3,10,51,36,48,1,4,19,32,1.4511974635275553,91
2,female,1,3,2,20058230461551,20058230731691,39,1,1,47,11,21,0,10,29,37,17,31,1.040236803372189,14
2,male,2,2,3,20176600838341,20176601698205,56,1,1,2,10,18,47,7,24,51,24,39,1.0480375400696778,43
2,male,3,3,1,20133590413792,20133591290134,47,1,1,13,19,40,20,17,8,20,10,35,0.5227428233523481,94
2,unknown,2,3,3,20087113832508,20087114207220,17,1,1,31,5,1,6,6,1,11,4,0,0.6338264671061192,94
2,male,2,0,3,20105186777952,20105187495468,6,1,1,38,11,5,4,1,2,0,0,4,0.8350812197907519,45
1,female,2,0,0,20196538598343,20196539407838,54,1,1,21,2,27,18,21,21,12,0,24,1.2840836536896465,12
2,male,2,3,3,20073236369211,20073236658625,57,1,1,34,9,43,24,44,20,34,54,51,1.395475159064694,79
1,unknown,2,3,0,20202283704655,20202284693595,41,1,1,7,6,33,38,28,1,33,11,6,1.3833852815532914,10
2,male,3,3,1,20136369661165,20136369662156,41,1,1,38,8,19,24,31,18,23,39,10,1.1807783967833463,28
1,male,2,3,3,20211045716610,20211046678157,73,1,1,28,11,19,12,63,20,4,55,23,0.7114053864739739,39
1,female,2,2,2,20138583570476,20138584257393,28,1,1,2,10,27,17,25,21,5,16,5,0.8155946953571083,26
2,female,1,3,0,20222359087135,20222359594651,59,1,1,41,4,45,35,22,40,29,5,40,1.4610966104659273,50
2,male,1,1,2,20050038576670,20050038645291,43,1,1,22,7,25,26,8,37,35,6,4,1.0681624334120179,33
2,unknown,2,3,1,20071588088753,20071588945261,9,1,1,21,1,8,8,8,5,6,4,1,1.0666737257859102,7
1,female,2,0,2,20135642841207,20135643492520,61,1,1,48,7,29,2,23,13,29,2,12,1.2323556584743947,38
2,female,1,1,0,20143535084201,20143535548964,16,1,1,39,11,12,8,2,2,14,15,15,1.3623484668573207,31
0,male,2,1,0,20122573475223,20122574143326,50,1,1,17,12,48,27,8,40,8,16,17,1.2730602549419103,91
2,female,1,1,3,20229912854383,20229913683145,20,1,1,10,3,15,19,17,19,5,9,10,0.8952795590700163,76
2,female,1,1,2,20227864845883,20227865432062,88,1,1,8,1,6,9,21,58,62,13,9,0.6307112104209192,18
1,male,1,0,1,20148461661813,20148462441281,14,1,1,10,9,5,3,12,8,4,2,12,0.5983937253278486,36
2,male,2,2,0,20025808241260,20025808832190,88,1,1,43,3,35,34,42,67,50,2,0,1.3190895848190531,84
0,male,2,0,3,20025331482893,20025331614357,17,1,1,18,4,10,14,5,14,9,9,8,1.0042162855590893,59
2,unknown,2,1,1,20140567912676,20140568896295,88,1,1,23,0,61,58,40,1,68,81,58,0.8105349759642306,26
1,unknown,3,3,2,20119032156370,20119032907622,62,1,1,7,1,18,28,42,16,12,51,15,0.542995412523097,65
2,male,1,1,1,20098133576730,20098133944277,55,1,1,6,4,6,33,34,46,48,31,38,0.6397362134099346,16
0,unknown,3,2,1,20104422360999,20104422735363,18,1,1,5,7,1,3,7,11,12,15,17,1.4551189795966766,24
1,unknown,1,2,1,20173778856857,20173778877537,67,1,1,21,2,27,47,53,2,44,16,61,1.1940113256829767,77
1,female,1,0,3,20199393629982,20199394439514,13,1,1,1,2,8,0,5,6,1,11,6,1.132632130253386,47
2,female,2,2,2,20149980206618,20149980291575,20,1,1,7,11,9,2,7,9,7,17,15,1.2446204248403943,43
2,female,3,3,2,20117486507733,20117487040166,32,1,1,45,6,31,30,29,19,21,19,31,1.1508435691702794,15
2,unknown,3,2,2,20078051109712,20078051583992,73,1,1,35,5,19,54,49,47,54,36,52,1.2654259576518454,94
0,unknown,1,3,1,20133730581000,20133731519615,65,1,1,37,17,10,35,25,54,45,51,27,0.6958524060216673,81
1,female,1,3,3,20009769598277,20009769959579,77,1,1,8,12,16,24,2,59,39,55,37,0.6183997100890557,72
1,male,2,2,0,20050827108193,20050827217865,46,1,1,12,17,45,20,36,31,34,25,21,1.252011388178352,10
2,female,3,0,2,20174476705780,20174477539544,5,1,1,31,14,0,0,2,3,4,0,3,1.1651480389827822,60
1,male,1,3,2,20059352046113,20059352294694,28,1,1,18,10,12,12,4,7,20,2,0,1.3505197309540518,92
0,female,2,1,1,20198794226130,20198794671053,50,1,1,35,2,35,3,1,36,23,5,20,0.9943940627354951,7
2,male,2,1,0,20000394268351,20000394670658,57,1,1,20,5,56,19,34,7,28,56,4,0.9857275911023504,24
2,unknown,3,3,0,20080875555388,20080876103731,12,1,1,9,14,5,3,0,0,10,11,6,1.0116128572469785,70
2,male,1,3,1,20132177098356,20132177633864,41,1,1,36,9,5,37,37,24,5,27,2,1.3996777309450028,24
2,female,2,1,1,20182356651518,20182357310663,33,1,1,18,6,1,6,32,20,14,23,13,1.0334347443634444,78
0,female,1,1,2,20001813712384,20001813721947,69,1,1,24,0,48,12,7,23,29,24,42,1.0422460889339227,92
1,male,1,3,3,20147894886042,20147895237094,13,1,1,43,9,10,12,1,5,0,2,4,1.1598789235622704,88
2,unknown,3,1,0,20009015024402,20009015899824,99,1,1,36,10,65,77,11,8,93,11,32,1.2028922188260016,32
2,female,3,0,3,20150761577257,20150762387495,13,1,1,12,4,9,3,7,8,4,5,0,0.6657573714444515,65
1,male,1,3,3,20034672750163,20034673376511,42,1,1,18,3,22,28,0,10,15,24,3,0.6468794351692666,18
1,male,3,3,3,20027087617814,20027088538580,57,1,1,43,17,2,24,34,46,9,34,36,0.8976520697612311,37
1,male,3,0,0,20146190524252,20146190944672,73,1,1,13,15,49,1,72,26,27,10,35,1.2808167450221317,36
1,female,2,2,3,20026431057228,20026431615604,26,1,1,5,15,18,24,12,23,5,19,24,0.7127489128269726,15
2,unknown,2,2,3,20182108071494,20182108695588,58,1,1,26,9,36,17,1,55,50,7,19,0.7836641668424473,46
2,unknown,2,0,3,20084826264870,20084826945855,24,1,1,47,2,12,2,10,3,6,2,16,1.4221183202233063,10
1,male,1,2,3,20185316033822,20185316895666,92,1,1,38,7,30,26,78,29,8,21,26,1.0362625966201315,25
0,female,1,3,2,20067463902496,20067463928823,87,1,1,17,18,69,18,21,46,52,0,78,0.9630909239327687,93
2,male,2,0,2,20114615795147,20114616713324,78,1,1,27,18,77,31,19,15,30,10,72,1.0372468254401288,79
2,unknown,3,3,1,20081576603292,20081576791178,61,1,1,36,4,52,50,25,21,44,32,54,1.4896376863830456,80
1,female,1,2,2,20024525775552,20024526418567,97,1,1,21,4,3,3,74,61,11,43,63,0.9347800563628645,39
1,male,2,3,1,20181743050317,20181743083335,37,1,1,5,1,23,21,8,16,34,21,4,1.3790560914521794,42
2,female,1,1,2,20209935271251,20209935502687,17,1,1,35,6,4,6,15,0,9,12,16,0.6214739265561626,32
2,female,2,0,0,20102167160113,20102167675205,83,1,1,36,13,5,78,12,73,49,61,4,0.6553697571838013,94
2,unknown,1,1,0,20204207370827,20204208070898,54,1,1,28,18,32,2,45,36,1,26,22,0.5620250925366478,17
1,female,2,3,0,20201160941255,20201161220726,48,1,1,1,10,12,23,26,18,9,23,2,1.0177006468582794,80
1,female,1,0,3,20003065640923,20003066629303,47,1,1,19,13,31,3,11,2,5,40,14,0.5221570393808079,27
1,unknown,1,2,2,20032408827116,20032409342844,87,1,1,39,11,61,14,32,7,49,57,22,0.755237699576048,51
2,female,3,3,2,20092707893535,20092708746495,35,1,1,28,19,25,25,15,28,7,8,3,1.0549969236470935,88
1,female,2,3,2,20169674812433,20169675070753,75,1,1,20,10,3,64,15,72,1,34,10,1.4660366799230122,56
1,unknown,1,1,2,20099345540437,20099346069530,36,1,1,2,17,1,32,24,1,6,3,8,0.8675532522141265,32
0,male,1,3,2,20073694411940,20073695007205,22,1,1,18,8,7,1,6,19,15,3,6,0.8334441438883166,90
1,male,1,0,2,20077609669024,20077610523244,29,1,1,18,12,17,17,25,13,11,16,22,0.8392998821740472,31
2,male,1,2,1,20127575699055,20127575863626,94,1,1,37,10,83,78,36,10,76,44,9,1.060904039661555,70
1,female,1,3,2,20161560065340,20161560136879,67,1,1,10,6,50,16,35,24,52,11,31,0.5394858336767054,66
0,female,2,3,3,20101107933443,20101108922259,69,1,1,23,15,50,9,21,62,30,40,67,0.7078496988745968,55
2,male,2,2,2,20037795355134,20037795612900,20,1,1,47,8,8,12,14,7,19,8,6,1.4264056989910026,88
0,male,1,3,0,20006104213678,20006105095967,44,1,1,30,13,1,41,10,35,30,34,2,0.5065347774030022,32
0,male,1,1,1,20054820982695,20054821357998,79,1,1,10,19,65,18,13,41,60,38,47,0.5577253259270537,70
2,male,2,3,0,20013683291663,20013683581531,65,1,1,39,10,41,57,27,13,46,42,42,0.7111869802022833,92
2,female,2,1,3,20009020553399,20009021060457,25,1,1,42,10,18,15,9,18,4,10,13,0.8461695103279157,86
2,male,2,2,1,20148076690375,20148076878672,54,1,1,33,17,11,21,32,27,2,40,50,0.5583885621924289,56
0,male,2,3,0,20126576058114,20126576502656,30,1,1,19,19,24,16,25,20,28,13,6,0.9889679732635025,66
2,female,2,2,1,20197332116823,20197332280191,15,1,1,36,17,9,8,0,2,2,11,4,0.8400046472890929,86
1,female,3,1,0,20176368698906,20176369221359,72,1,1,22,4,55,15,19,71,18,54,54,1.3122679012748124,59
1,unknown,1,0,2,20015125830631,20015126693375,57,1,1,9,1,37,12,25,44,12,15,9,1.1512629420889062,19
1,female,2,1,1,20046810472141,20046811150764,15,1,1,18,17,4,1,10,1,4,6,6,1.0561856623639818,25
2,female,1,2,1,20058339231875,20058339951997,34,1,1,6,16,28,25,15,22,7,29,11,0.8962500850801177,5
2,male,1,0,1,20176783647590,20176783692810,45,1,1,10,5,42,14,8,1,42,26,40,1.2170097279286445,53
1,female,2,2,1,20103073544042,20103073761346,44,1,1,10,15,20,32,39,1,43,33,16,1.4844711003584061,16
2,unknown,2,1,1,20153475352989,20153475865616,54,1,1,33,16,38,1,17,43,38,32,14,1.0750890098786248,38
2,male,1,0,1,20067125380951,20067126254651,95,1,1,6,1,43,0,14,81,20,68,41,1.362138241371521,16
2,male,2,3,1,20033647297811,20033648044668,52,1,1,27,18,33,41,12,2,42,0,14,0.5957069281525009,45
1,female,3,1,2,20220376283514,20220376563994,18,1,1,37,17,4,0,3,9,3,5,7,0.5378826702691112,23
1,female,3,2,1,20024122340112,20024122707474,77,1,1,20,12,62,44,14,46,7,22,54,0.8519111875444958,40
1,female,1,2,2,20212374882934,20212375597670,15,1,1,17,10,1,0,6,13,6,11,10,1.4031770958852567,59
0,unknown,1,1,1,20140174631523,20140175351589,29,1,1,35,17,15,16,9,19,7,9,25,1.179444966124791,78
1,unknown,2,3,3,20158041864919,20158042696013,3,1,1,38,9,2,0,1,0,0,2,1,0.9509061242664444,69
0,male,1,1,1,20213151605580,20213151798900,91,1,1,36,9,11,21,9,41,82,22,87,0.8026975819223029,36
2,female,2,2,3,20133007289534,20133007627377,64,1,1,11,19,0,53,53,3,27,31,18,0.8788326434667822,84
2,unknown,3,3,0,20190994591817,20190995242516,42,1,1,34,2,6,37,41,13,2,0,28,0.6238842197039878,10
1,female,2,0,3,20024283736892,20024284244405,46,1,1,30,4,14,44,38,19,8,24,9,1.0421918661112226,95
2,male,2,2,2,20149950319706,20149951183231,97,1,1,39,18,77,45,3,13,85,56,60,0.8166129396028742,97
2,female,2,3,0,20229584600478,20229585460096,85,1,1,8,7,37,45,8,83,7,84,84,0.714264374147768,57
1,female,1,2,0,20214401111245,20214401167549,38,1,1,36,8,23,2,13,13,31,6,3,1.4995567755458221,46
1,unknown,2,2,0,20185501313683,20185501723572,90,1,1,26,10,54,76,81,45,21,88,49,0.6126300296278828,25
2,male,2,0,3,20084137267811,20084137290330,73,1,1,26,2,17,3,31,33,54,4,66,1.1026345432335631,5
0,female,3,3,2,20040024272306,20040024879735,74,1,1,47,3,54,17,20,51,7,32,23,0.7465573668644957,85
1,male,2,1,3,20087246990626,20087247647411,89,1,1,16,15,86,20,46,34,6,73,6,0.6167057524738102,90
2,female,2,2,1,20192511850255,20192512419282,94,1,1,42,17,34,13,85,93,48,71,14,0.5523370487893234,87
0,female,1,0,3,20192856376803,20192856666179,22,1,1,36,4,10,12,11,3,11,19,16,1.4212949673055135,84
2,unknown,1,3,0,20135730655450,20135731578605,85,1,1,1,19,42,50,76,21,83,62,74,1.004913363049273,37
2,unknown,2,3,3,20135976026100,20135976918686,55,1,1,45,7,35,5,44,40,29,54,39,0.9843603864069576,71
2,unknown,2,3,2,20048844990773,20048845032597,9,1,1,37,16,4,3,2,3,6,1,4,1.4732055199234506,98
1,unknown,1,1,3,20018776561939,20018776921916,47,1,1,4,4,30,1,3,2,40,7,28,0.5451412645763307,64
2,male,1,1,1,20020494866763,20020495069505,25,1,1,31,4,9,4,20,5,21,13,10,1.4222913095129996,49
1,female,2,1,3,20180553137559,20180553908053,23,1,1,38,8,5,11,5,11,13,5,8,1.4541689228439516,6
2,female,1,0,2,20147864301193,20147864694395,92,1,1,48,4,46,84,16,42,42,42,66,1.3532669468566882,75
2,male,2,3,0,20035231541293,20035232529889,15,1,1,40,15,6,4,12,12,13,13,13,1.3419333514115206,12
2,female,3,2,0,20029725547925,20029725966751,31,1,1,10,8,7,25,16,25,30,17,22,0.8477918223665053,93
2,male,1,0,3,20228243710496,20228243875541,14,1,1,25,19,5,12,9,0,11,4,5,1.2630258554043166,5
1,female,1,2,3,20166065564255,20166066355093,78,1,1,45,0,51,76,31,35,52,8,34,0.7838616820586114,32
1,male,1,3,2,20179690420089,20179690772567,30,1,1,13,7,15,19,22,2,15,27,5,0.5946928271469861,23
1,male,1,1,1,20218990438080,20218990696553,12,1,1,9,11,1,11,0,1,8,0,11,1.2762210714531799,20
1,female,1,2,1,20060725572314,20060725820660,31,1,1,10,4,27,7,12,13,18,0,19,0.6355177182490946,86
2,female,3,3,3,20112742524916,20112743420951,59,1,1,41,0,3,45,32,55,7,46,30,1.1092329656781637,85
0,female,2,2,0,20035369324311,20035370209284,65,1,1,20,0,63,25,63,2,48,40,13,1.25472160063838,64
1,female,1,3,0,20202917970020,20202918272249,32,1,1,36,12,22,24,18,16,15,30,25,0.5850059599987937,40
2,male,2,0,1,20139020607628,20139021133471,83,1,1,45,0,8,55,80,30,29,78,60,0.8060323057613042,63
1,unknown,1,2,0,20190776524757,20190777257081,65,1,1,5,13,1,28,64,47,55,16,46,0.5583445829383148,48
1,male,1,1,0,20069891177991,20069892082690,85,1,1,8,10,14,7,83,27,9,48,19,1.2547005457256737,2
2,male,2,0,2,20043814392717,20043814516036,51,1,1,3,15,40,10,44,22,12,13,38,1.156601607482246,54
1,male,2,2,0,20140930008591,20140930062239,64,1,1,25,4,25,10,2,45,3,14,30,0.7868830494246655,92
1,unknown,1,1,0,20202488403433,20202489337923,59,1,1,32,5,41,1,54,28,52,56,56,1.446171153417413,18
2,male,3,3,1,20134155508896,20134156296944,43,1,1,17,16,41,1,40,14,12,22,28,0.8420232025559116,91
0,male,2,2,1,20155575900139,20155575966367,93,1,1,9,7,56,67,10,72,73,84,57,0.69139996432886,81
0,female,2,0,1,20173383665803,20173384481655,9,1,1,20,14,4,5,6,2,3,5,3,1.3423778436276086,95
2,male,1,1,1,20206598203444,20206598400719,47,1,1,39,9,20,43,29,16,29,44,38,1.018689564880503,96
2,female,2,0,0,20013906712297,20013907501647,7,1,1,42,8,1,3,5,2,1,5,3,0.5553639552918345,3
0,female,2,0,2,20009747093420,20009747420238,14,1,1,45,8,1,9,9,4,1,7,12,1.4661613790626293,48
2,female,3,1,1,20145351622120,20145352497231,39,1,1,49,0,18,19,21,13,20,34,23,1.3445579183648975,46
1,female,1,0,0,20002399158643,20002399649443,36,1,1,16,4,2,35,19,30,5,2,28,1.4490724113532512,52
1,female,1,1,0,20216183673252,20216184442248,29,1,1,14,3,6,4,28,0,26,14,20,1.001183446724161,10
2,female,1,3,1,20083855750316,20083856543346,13,1,1,19,16,3,9,2,9,9,3,3,0.8810203173433776,23
1,female,1,2,2,20207868058197,20207868922587,3,1,1,36,13,1,2,0,1,1,1,1,0.9830505111969131,67
1,male,2,0,3,20154498495445,20154499476723,94,1,1,20,5,52,34,86,17,4,2,26,0.9082144968924174,36
1,female,3,3,3,20192124651961,20192125083819,41,1,1,20,8,33,24,12,0,10,20,0,1.2940759561772834,90
2,female,1,2,1,20056209195569,20056209925622,98,1,1,30,14,73,92,28,3,74,87,51,0.8373398917913427,39
1,unknown,3,3,2,20160556179684,20160556594926,1,1,1,28,2,0,0,0,0,0,0,0,1.0138191872121807,28
2,female,1,0,3,20018032413066,20018032951334,77,1,1,28,8,3,51,9,47,13,2,37,0.941451311571639,47
2,female,2,2,1,20032438586788,20032438611130,12,1,1,33,19,7,2,8,0,1,3,10,1.012940007335478,63
1,female,2,2,1,20168176431046,20168177133445,77,1,1,3,17,41,26,24,37,66,15,3,0.6584559646874234,5
2,female,1,3,0,20153978919384,20153979393558,44,1,1,24,3,40,6,26,27,14,41,34,0.5241031820572424,13
2,male,1,1,0,20070197895812,20070198253356,53,1,1,46,0,29,28,44,16,15,3,45,0.660662652212675,82
2,male,2,3,2,20061822859648,20061823070996,36,1,1,25,11,21,13,7,9,17,3,13,0.9871201689796927,6
2,female,2,0,3,20105628734499,20105628748069,22,1,1,48,12,17,17,3,12,11,11,19,0.8663710892101477,33
1,unknown,3,0,0,20196640399340,20196640571819,54,1,1,9,4,40,33,30,31,16,49,26,1.1109635329369882,69
0,female,2,2,1,20101338968217,20101339564358,1,1,1,3,8,0,0,0,0,0,0,0,0.9789749020535332,33
1,male,2,0,2,20228627057676,20228627484388,8,1,1,6,2,4,0,3,4,7,2,3,0.8439628901682259,9
0,male,1,1,0,20130171939148,20130172366664,19,1,1,26,1,16,1,6,10,11,12,2,1.1093012235984832,57
2,male,1,3,1,20175133150702,20175133476454,93,1,1,1,18,86,78,76,1,65,1,20,0.9354747296185181,31
1,female,3,1,3,20164776529947,20164777011937,39,1,1,25,3,27,28,2,5,9,0,37,0.6726584109090933,23
1,male,2,1,3,20056879176028,20056879803371,80,1,1,44,11,1,43,77,30,51,15,0,0.6131719909732752,6
2,male,1,3,3,20105226094297,20105226448692,23,1,1,16,6,17,17,7,18,11,16,16,1.0488953713733324,58
2,male,2,1,2,20202427068170,20202427677542,91,1,1,38,6,84,69,66,34,44,11,21,1.4878884823041927,26
2,male,1,3,3,20107722480119,20107722609245,65,1,1,41,7,34,47,59,61,16,10,45,1.1260879825461036,50
2,male,3,2,1,20117413109905,20117414094644,27,1,1,46,1,1,14,3,3,11,5,9,1.4110998557224925,72
1,female,1,1,1,20201251948514,20201252631358,82,1,1,3,6,38,8,14,43,49,36,69,1.494553284112916,66
0,female,2,1,1,20202156261179,20202156959344,60,1,1,14,1,22,57,37,22,52,59,10,0.9650059335868559,13
2,male,2,2,0,20039663757243,20039664353702,38,1,1,9,0,5,8,18,31,6,5,6,0.9408523535915084,29
2,female,3,2,3,20143968270714,20143969120482,51,1,1,33,6,23,13,22,28,23,43,21,0.8107663801233229,41
1,male,3,3,3,20012704326625,20012704939174,4,1,1,40,17,3,0,0,1,2,0,0,0.6218606909281078,82
0,male,3,2,1,20043211244218,20043211523700,20,1,1,3,8,9,11,19,9,8,18,0,1.0206488228657196,54
2,female,1,2,0,20092551942719,20092552134358,20,1,1,35,17,12,16,9,4,2,0,4,1.4012843753852242,1
1,unknown,2,2,0,20223859749739,20223859919450,34,1,1,38,8,28,22,25,1,25,7,20,0.8116758190650509,6
2,male,3,1,0,20050597954715,20050597972845,30,1,1,4,19,28,18,26,28,15,19,8,0.6529473230080157,74
2,female,2,0,0,20050742778521,20050743241392,32,1,1,16,11,1,11,27,8,20,9,29,1.3014137848900562,59
2,female,2,0,3,20022787507314,20022787665945,32,1,1,48,4,1,14,16,3,2,15,18,0.5921318892351233,18
1,male,1,1,0,20067721707282,20067721749443,32,1,1,27,0,20,4,13,22,2,6,1,0.807636848015304,81
2,male,1,3,3,20171083178969,20171083644350,16,1,1,25,8,6,12,5,14,6,11,14,0.836098739860442,87
1,female,2,2,3,20174447473951,20174447516820,91,1,1,36,10,53,10,6,43,61,62,2,0.9308207529747654,18
2,unknown,1,2,0,20158231564605,20158232207499,98,1,1,15,14,27,7,32,6,89,69,10,0.5707910631016723,64
1,female,2,3,2,20061505305824,20061505341181,67,1,1,27,13,31,36,38,10,35,47,12,0.8419871174941937,23
2,female,2,1,2,20014508439457,20014508879306,4,1,1,25,17,2,1,2,3,3,1,3,0.8707699626315868,83
2,male,2,3,3,20138849623898,20138850403375,30,1,1,25,14,0,9,3,8,13,20,29,1.0964233086804156,27
2,male,1,3,1,20138257713289,20138257754465,73,1,1,16,10,28,36,53,60,70,60,34,1.0217402015246873,80
1,male,2,1,2,20110068741921,20110068960095,51,1,1,39,7,4,24,19,22,32,47,7,0.8869762486283417,56
0,male,3,3,2,20196469594377,20196469879743,67,1,1,17,9,29,2,30,23,23,60,33,0.753362238559987,82
0,male,2,1,3,20224636204178,20224636778061,19,1,1,15,13,0,10,8,13,3,6,7,1.1492086599929423,27
1,female,3,3,2,20157261589623,20157262587074,98,1,1,17,13,57,50,0,64,43,49,67,1.20116352818239,94
1,male,2,2,0,20045541165180,20045541536147,97,1,1,1,13,64,0,92,17,17,30,88,1.0515760524026736,65
2,male,2,3,3,20213196215541,20213196454692,95,1,1,24,14,78,35,35,51,11,91,56,0.6299147108300385,47
1,unknown,2,3,2,20069438253302,20069438464250,60,1,1,43,7,33,52,48,28,42,14,44,1.4646654144812032,6
2,female,1,3,0,20224693274870,20224694101161,93,1,1,44,6,24,19,92,77,53,32,90,0.7893650418099785,73
1,male,2,3,0,20197271369545,20197271872420,68,1,1,32,19,37,51,26,46,36,13,38,0.9996699230149098,93
2,male,3,0,0,20032707693096,20032708353178,7,1,1,4,2,2,1,4,1,2,2,0,0.6641852455901581,70
2,unknown,1,1,0,20208172303008,20208172430441,10,1,1,6,8,9,6,3,9,1,6,7,0.7706280599987244,97
1,female,2,0,3,20063414838554,20063415711939,37,1,1,48,7,23,36,27,16,27,13,25,1.2839253335488552,31
1,male,2,0,1,20198902087980,20198902951249,83,1,1,35,0,7,9,67,60,66,37,48,0.6366825758983293,41
2,male,2,0,0,20113682388580,20113682969924,39,1,1,18,19,26,2,21,18,27,36,31,0.5220753270683489,99
2,female,1,3,2,20151563460352,20151563614783,70,1,1,13,19,14,11,39,27,62,34,24,1.296290902858034,97
2,female,2,0,2,20040221461469,20040222015882,12,1,1,17,9,8,2,7,11,2,6,6,0.5363258261694349,24
0,unknown,3,0,0,20064891630734,20064891895176,52,1,1,20,12,48,42,39,34,42,48,36,0.6266995312698131,49
2,male,2,3,2,20001019384248,20001019479355,37,1,1,27,19,14,10,22,16,7,14,0,0.9282562461556358,37
2,male,1,1,2,20146183368611,20146183408311,30,1,1,47,8,19,10,21,29,11,24,10,0.8179450688504117,51
1,female,3,3,1,20177862684887,20177863217460,80,1,1,10,19,70,57,48,78,5,4,34,1.006039979726696,55
1,female,2,2,2,20223206587341,20223207176664,55,1,1,42,11,24,36,53,38,4,3,40,1.1714189057404503,67
2,unknown,1,1,1,20107273584707,20107273757923,53,1,1,38,8,13,48,1,7,48,4,3,0.8564877541387312,92
1,female,2,1,2,20087680095955,20087680878015,16,1,1,29,11,4,1,6,15,7,9,5,1.3322922726485116,66
1,male,3,3,2,20203132785994,20203133185658,97,1,1,36,4,1,81,29,42,57,29,89,1.2563938036623918,77
0,unknown,1,0,3,20104964240323,20104965123568,67,1,1,20,14,55,18,8,11,66,1,45,0.9173687249947958,61
1,male,3,1,1,20072658341476,20072658517713,93,1,1,43,12,67,68,12,42,53,82,2,0.7741651160070864,82
2,unknown,1,0,1,20135947617749,20135947715814,90,1,1,25,18,72,44,12,15,22,0,72,0.5190827143317912,60
1,female,1,2,2,20081504793991,20081505121144,57,1,1,48,11,5,8,24,24,15,13,23,1.3529424187173942,93
1,female,1,2,1,20106313954453,20106314408760,36,1,1,48,17,9,14,32,29,2,3,6,0.6262490574289833,80
2,male,1,2,3,20199738827147,20199739224726,81,1,1,4,4,75,55,74,32,22,73,27,1.4871956203335364,6
0,unknown,2,3,0,20081596035507,20081596284838,12,1,1,37,1,3,6,9,3,6,7,7,0.6822944432411318,74
1,male,2,1,1,20065250745847,20065251304309,99,1,1,1,6,15,69,88,21,83,45,26,1.0721681031839387,92
1,female,2,0,0,20219881356774,20219881442270,18,1,1,31,16,15,5,7,7,17,17,12,0.5753679134530829,71
2,female,1,1,3,20214348045789,20214348829750,35,1,1,7,6,21,13,26,21,16,8,5,0.9564118982862393,96
2,female,3,0,1,20154542280090,20154542925178,50,1,1,40,6,10,38,28,6,4,8,45,1.1700120274277674,48
1,female,1,0,1,20056714332778,20056715139080,40,1,1,42,17,22,21,25,22,6,19,29,0.5423922500088233,16
2,female,3,1,2,20120229718809,20120230586782,21,1,1,45,16,6,13,19,13,18,13,17,0.7607419231225144,57
0,male,3,2,2,20147091207957,20147091522888,72,1,1,42,15,41,42,50,2,2,69,37,1.0442343811419477,32
2,unknown,2,1,2,20162558912130,20162559874564,46,1,1,9,17,9,4,15,38,21,14,39,1.446758988346498,24
1,unknown,1,3,2,20021612089454,20021612398609,44,1,1,16,9,2,1,3,25,6,27,43,0.9544681734305613,77
1,unknown,1,3,1,20076779422434,20076779977752,2,1,1,11,16,1,0,1,0,1,0,0,0.9430519740079526,63
